id chrom gene_start gene_end
ENSSSCG00000063094 1 54547620 54553525
ENSSSCG00000004294 1 54563114 54598407
ENSSSCG00000044841 1 54629462 54633653
ENSSSCG00000019135 1 54632246 54632315
ENSSSCG00000037982 1 54632524 54632597
ENSSSCG00000051452 1 54985642 54988780
ENSSSCG00000057615 1 55137846 55141087
ENSSSCG00000019921 1 55174072 55174197
ENSSSCG00000043035 1 55265751 55269652
ENSSSCG00000035251 1 55408112 55497590
ENSSSCG00000020277 1 55517955 55518056
ENSSSCG00000025434 1 55551320 55568991
ENSSSCG00000035281 1 55616957 55710827
ENSSSCG00000033562 1 55730903 55731691
ENSSSCG00000045140 1 55732973 55737312
ENSSSCG00000004300 1 55753910 55765079
ENSSSCG00000055021 1 55765575 55789195
ENSSSCG00000004302 1 55821542 55854014
ENSSSCG00000004304 1 55859614 55895784
ENSSSCG00000004303 1 55893480 55982068
ENSSSCG00000004306 1 55954159 56042853
ENSSSCG00000004307 1 56046327 56070163
ENSSSCG00000038663 1 56184753 56274865
ENSSSCG00000051976 1 56190155 56192154
ENSSSCG00000004308 1 56378101 56395493
ENSSSCG00000055444 1 56398643 56404884
ENSSSCG00000050040 1 56466751 56467230
ENSSSCG00000004309 1 56467835 56492602
ENSSSCG00000019769 1 56558443 56558598
ENSSSCG00000029003 1 56689068 56689709
ENSSSCG00000055333 1 56708494 56710984
ENSSSCG00000004311 1 56852866 57061972
ENSSSCG00000060394 1 57121607 57127802
ENSSSCG00000039953 1 57128303 57136135
ENSSSCG00000051930 1 57139618 57143380
ENSSSCG00000032781 1 57148582 57165689
ENSSSCG00000060291 1 57166294 57170950
ENSSSCG00000058267 1 57177937 57181041
ENSSSCG00000004314 1 57188336 57219233
ENSSSCG00000024249 1 57222585 57254563
ENSSSCG00000053945 1 57262679 57269435
ENSSSCG00000054854 1 57286705 57332720
ENSSSCG00000004317 1 57337082 57364389
ENSSSCG00000053987 1 57365092 57368516
ENSSSCG00000004318 1 57374055 57424061
ENSSSCG00000053959 1 57407749 57407855
ENSSSCG00000004322 1 57438000 57645957
ENSSSCG00000004324 1 57651684 57654886
ENSSSCG00000004328 1 57660224 57826350
ENSSSCG00000054691 1 57760646 57761328
ENSSSCG00000004331 1 57835145 57862473
ENSSSCG00000004330 1 57868387 57893687
ENSSSCG00000004332 1 57899808 58281430
ENSSSCG00000044269 1 58218646 58224643
ENSSSCG00000048267 1 58317795 58320579
ENSSSCG00000053017 1 58424188 58429323
ENSSSCG00000061618 1 58442789 58453833
ENSSSCG00000004334 1 58481956 58548057
ENSSSCG00000057380 1 58775714 58778495
ENSSSCG00000061882 1 58792874 58799488
ENSSSCG00000062376 1 58856694 58863405
ENSSSCG00000048181 1 59008762 59039116
ENSSSCG00000056673 1 59048100 59054141
ENSSSCG00000058739 1 59171940 59177055
ENSSSCG00000062627 1 59185154 59189333
ENSSSCG00000062974 1 59724736 59727154
ENSSSCG00000059798 1 59862339 59867163
ENSSSCG00000052258 1 59889563 59896452
ENSSSCG00000042748 1 60357003 60357108
ENSSSCG00000060016 1 60606250 60611591
ENSSSCG00000004336 1 60771572 60944038
ENSSSCG00000057772 1 62266677 62269327
ENSSSCG00000020518 1 62722215 62722312
ENSSSCG00000035648 1 62887881 62945583
ENSSSCG00000049406 1 63306362 63312418
ENSSSCG00000060544 1 63315397 63321412
ENSSSCG00000058430 1 63363627 63366877
ENSSSCG00000047501 1 63387627 63390836
ENSSSCG00000059402 1 63426599 63432813
ENSSSCG00000056624 1 63434197 63437586
ENSSSCG00000042849 1 63600847 63605716
ENSSSCG00000004339 1 63638596 63700476
ENSSSCG00000004340 1 63705936 63754067
ENSSSCG00000061626 1 63771915 63776838
ENSSSCG00000035240 1 63911310 63973869
ENSSSCG00000060707 1 64027142 64032034
ENSSSCG00000004342 1 64034406 64044800
ENSSSCG00000027002 1 64078669 64307183
ENSSSCG00000004344 1 64306073 64459904
ENSSSCG00000059823 1 64459963 65350717
ENSSSCG00000063200 1 64520932 64526659
ENSSSCG00000042509 1 64787766 64793438
ENSSSCG00000045454 1 64803186 64805978
ENSSSCG00000048135 1 64935230 64937544
ENSSSCG00000058751 1 64943610 64943716
ENSSSCG00000019812 1 65162859 65162949
ENSSSCG00000042619 1 65171267 65185147
ENSSSCG00000051730 1 65231832 65235426
ENSSSCG00000047707 1 65274829 65276601
ENSSSCG00000044402 1 65324383 65327097
ENSSSCG00000049009 1 65433363 65439091
ENSSSCG00000018969 1 65460753 65460860
ENSSSCG00000053196 1 65491324 65497658
ENSSSCG00000061127 1 65526005 65529309
ENSSSCG00000044799 1 65556847 65560269
ENSSSCG00000062363 1 65599424 65602115
ENSSSCG00000057168 1 65614217 65618244
ENSSSCG00000061780 1 65633945 65639495
ENSSSCG00000053851 1 65647040 65650406
ENSSSCG00000043225 1 65824767 65833382
ENSSSCG00000056101 1 65835995 65837323
ENSSSCG00000059926 1 65838747 65842850
ENSSSCG00000004347 1 65872123 65935703
ENSSSCG00000055766 1 65999175 66007125
ENSSSCG00000051931 1 66090288 66096023
ENSSSCG00000054194 1 66160354 66165830
ENSSSCG00000057553 1 66223781 66229259
ENSSSCG00000059866 1 66223917 66229277
ENSSSCG00000004349 1 66232181 66346575
ENSSSCG00000037594 1 66350969 66381454
ENSSSCG00000050732 1 66381413 66382252
ENSSSCG00000004351 1 66387608 66454737
ENSSSCG00000038757 1 66459987 66467850
ENSSSCG00000004353 1 66471782 66499188
ENSSSCG00000046110 1 66520519 66525575
ENSSSCG00000004354 1 66538862 66546409
ENSSSCG00000004355 1 66579143 66579910
ENSSSCG00000031854 1 66642754 66643547
ENSSSCG00000050274 1 66673443 66674538
ENSSSCG00000004356 1 66837600 66877276
ENSSSCG00000004357 1 67214337 67294397
ENSSSCG00000062113 1 67302525 67307718
ENSSSCG00000004358 1 67331948 67657085
ENSSSCG00000062499 1 67993057 67996183
ENSSSCG00000004361 1 68057538 68679256
ENSSSCG00000004364 1 70993342 71105012
ENSSSCG00000037612 1 71159251 71296217
ENSSSCG00000004366 1 71314274 71360175
ENSSSCG00000004367 1 71380770 71400191
ENSSSCG00000045756 1 71456042 71457405
ENSSSCG00000004368 1 71496306 71636747
ENSSSCG00000056106 1 71733544 71739423
ENSSSCG00000056148 1 71770927 71775206
ENSSSCG00000042384 1 71972220 71976763
ENSSSCG00000052578 1 72008429 72012163
ENSSSCG00000045922 1 72012686 72015937
ENSSSCG00000034393 1 72066174 72157020
ENSSSCG00000004370 1 72270799 72520396
ENSSSCG00000004369 1 72311880 72335466
ENSSSCG00000004371 1 72552922 72763546
ENSSSCG00000062279 1 72603383 72603489
ENSSSCG00000046528 1 72699571 72700356
ENSSSCG00000041504 1 72724452 72729750
ENSSSCG00000004373 1 72762855 72815540
ENSSSCG00000004374 1 72815613 72844843
ENSSSCG00000049906 1 72847739 72851613
ENSSSCG00000043597 1 72905181 72905283
ENSSSCG00000054283 1 72934271 72939384
ENSSSCG00000060026 1 72941803 72948137
ENSSSCG00000056379 1 73119759 73124357
ENSSSCG00000037071 1 73130865 73131269
ENSSSCG00000037985 1 73162364 73180017
ENSSSCG00000031159 1 73184753 73241022
ENSSSCG00000036168 1 73235100 73510535
ENSSSCG00000043730 1 73344264 73349280
ENSSSCG00000004379 1 73549307 73702020
ENSSSCG00000053064 1 73837713 73842666
ENSSSCG00000058432 1 73838823 73840331
ENSSSCG00000033392 1 73843012 73968699
ENSSSCG00000059436 1 73872197 73876683
ENSSSCG00000004382 1 74000688 74078582
ENSSSCG00000045749 1 74079000 74084613
ENSSSCG00000004383 1 74139330 74181084
ENSSSCG00000004384 1 74271042 74292681
ENSSSCG00000004385 1 74306455 74349335
ENSSSCG00000040199 1 74367617 74591853
ENSSSCG00000004387 1 74628218 74760325
ENSSSCG00000049152 1 74769481 74790096
ENSSSCG00000058772 1 74774835 74779289
ENSSSCG00000004388 1 74923868 75043060
ENSSSCG00000004390 1 75056734 75088954
ENSSSCG00000052903 1 75115864 75119654
ENSSSCG00000004389 1 75118461 75118781
ENSSSCG00000004391 1 75171061 75227022
ENSSSCG00000004415 1 75323639 75431569
ENSSSCG00000004414 1 75441575 75458145
ENSSSCG00000004413 1 75463222 75508244
ENSSSCG00000004408 1 75508350 75512153
ENSSSCG00000004412 1 75511693 75522765
ENSSSCG00000004411 1 75531036 75548772
ENSSSCG00000004410 1 75557958 75564364
ENSSSCG00000033739 1 75641468 75693354
ENSSSCG00000004405 1 75694151 75847528
ENSSSCG00000004406 1 75979385 75982159
ENSSSCG00000004404 1 76107602 76180193
ENSSSCG00000004403 1 76179164 76232959
ENSSSCG00000004402 1 76245825 76367780
ENSSSCG00000004401 1 76391116 76417301
ENSSSCG00000004399 1 76423355 76467575
ENSSSCG00000056263 1 76528076 76533080
ENSSSCG00000037424 1 76589052 76793278
ENSSSCG00000004396 1 76675741 76676106
ENSSSCG00000004392 1 76839734 76863722
ENSSSCG00000051913 1 76871244 76873831
ENSSSCG00000004393 1 76896756 76909749
ENSSSCG00000004394 1 76917185 76963831
ENSSSCG00000004419 1 76998359 77138639
ENSSSCG00000063343 1 77144936 77148685
ENSSSCG00000041409 1 77159461 77167447
ENSSSCG00000054646 1 77172066 77180436
ENSSSCG00000025703 1 77197409 77400297
ENSSSCG00000044325 1 77200250 77201814
ENSSSCG00000050067 1 77400525 77426142
ENSSSCG00000050853 1 77405603 77431375
ENSSSCG00000053219 1 77409074 77414245
ENSSSCG00000051118 1 77416089 77426138
ENSSSCG00000054256 1 77428164 77431394
ENSSSCG00000053065 1 77480439 77483951
ENSSSCG00000004420 1 77487577 77541198
ENSSSCG00000004421 1 77585439 77810581
ENSSSCG00000052643 1 77923954 77929386
ENSSSCG00000058132 1 77983209 77983315
ENSSSCG00000004422 1 78005847 78019709
ENSSSCG00000004423 1 78018433 78048406
ENSSSCG00000036621 1 78058529 78063272
ENSSSCG00000004425 1 78071458 78224365
ENSSSCG00000062211 1 78251858 78252565
ENSSSCG00000050324 1 78312248 78313060
ENSSSCG00000051414 1 78456730 78461806
ENSSSCG00000058027 1 78582402 78595072
ENSSSCG00000059514 1 78837517 78842856
ENSSSCG00000052189 1 79058755 79064001
ENSSSCG00000043946 1 79158252 79161471
ENSSSCG00000059442 1 79355822 79358848
ENSSSCG00000047473 1 79369552 79375176
ENSSSCG00000061390 1 79390571 79395815
ENSSSCG00000042842 1 79555895 79787544
ENSSSCG00000052799 1 79658082 79659402
ENSSSCG00000055198 1 79697813 79700503
ENSSSCG00000037803 1 79789815 79795760
ENSSSCG00000004432 1 79863094 79901585
ENSSSCG00000004433 1 79955657 80136352
ENSSSCG00000054393 1 80143085 80148655
ENSSSCG00000062237 1 80171474 80175720
ENSSSCG00000061205 1 80226755 80231791
ENSSSCG00000044366 1 80244522 80686293
ENSSSCG00000057608 1 80623671 80628727
ENSSSCG00000060823 1 81014125 81019219
ENSSSCG00000056156 1 81161159 81166427
ENSSSCG00000042456 1 81324654 81331085
ENSSSCG00000054892 1 81414867 81419330
ENSSSCG00000053214 1 81597996 81601286
ENSSSCG00000004434 1 81605700 81714250
ENSSSCG00000004435 1 81746022 81881113
ENSSSCG00000004436 1 81765859 81773818
ENSSSCG00000059566 1 81881948 81885798
ENSSSCG00000047800 1 81887571 81892916
ENSSSCG00000058663 1 81893139 81897873
ENSSSCG00000062560 1 81902928 81906641
ENSSSCG00000004438 1 81908075 81909249
ENSSSCG00000004441 1 81934679 82062982
ENSSSCG00000036064 1 82085714 82087889
ENSSSCG00000040660 1 82102134 82144216
ENSSSCG00000031898 1 82108977 82119476
ENSSSCG00000004445 1 82149968 82154057
ENSSSCG00000004446 1 82161741 82182177
ENSSSCG00000025656 1 82215855 82251016
ENSSSCG00000023415 1 82251356 82279687
ENSSSCG00000043963 1 82268290 82425337
ENSSSCG00000040797 1 82324677 82342396
ENSSSCG00000004450 1 82360774 82387717
ENSSSCG00000062898 1 82428047 82432638
ENSSSCG00000004453 1 82541018 82698633
ENSSSCG00000004452 1 82714884 82734884
ENSSSCG00000050897 1 82759266 82798512
ENSSSCG00000004454 1 82799684 82991085
ENSSSCG00000029129 1 82997993 83003528
ENSSSCG00000004456 1 83003604 83029897
ENSSSCG00000004457 1 83026514 83137426
ENSSSCG00000026346 1 83140635 83295785
ENSSSCG00000053568 1 83239899 83241272
ENSSSCG00000056238 1 83333583 83338854
ENSSSCG00000052137 1 83519825 83520962
ENSSSCG00000042605 1 83527506 83532354
ENSSSCG00000004458 1 83847819 83850881
ENSSSCG00000032485 1 83910831 83911513
ENSSSCG00000041714 1 83921566 83924448
ENSSSCG00000004460 1 83973582 84070554
ENSSSCG00000031482 1 84378453 84379044
ENSSSCG00000004464 1 84545202 84552134
ENSSSCG00000063246 1 84565028 84568880
ENSSSCG00000054792 1 84583606 84586549
ENSSSCG00000060383 1 84672311 84674268
ENSSSCG00000046570 1 84741501 84743872
ENSSSCG00000057254 1 84901912 84906106
ENSSSCG00000045384 1 85619507 85640367
ENSSSCG00000062969 1 85659092 85663539
ENSSSCG00000054128 1 85679605 85683067
ENSSSCG00000046535 1 85689433 85693689
ENSSSCG00000053627 1 85715207 85721060
ENSSSCG00000063024 1 85746048 85752990
ENSSSCG00000004465 1 85755743 86017650
ENSSSCG00000004466 1 86076583 86125718
ENSSSCG00000028080 1 86163868 86195987
ENSSSCG00000059782 1 86317318 86323915
ENSSSCG00000032015 1 86358483 86481776
ENSSSCG00000056387 1 86486070 86490692
ENSSSCG00000004469 1 86597283 86685068
ENSSSCG00000054452 1 86685762 86691074
ENSSSCG00000054905 1 86690849 86694053
ENSSSCG00000055236 1 86713960 86717315
ENSSSCG00000061044 1 86713976 86719095
ENSSSCG00000046076 1 86765854 86770917
ENSSSCG00000052113 1 86877420 86884090
ENSSSCG00000004470 1 86954465 86987460
ENSSSCG00000055630 1 86994465 87000409
ENSSSCG00000058650 1 87020365 87024745
ENSSSCG00000059547 1 87068073 87071946
ENSSSCG00000004473 1 87117092 87243675
ENSSSCG00000049571 1 87281692 87284431
ENSSSCG00000050407 1 87286286 87289457
ENSSSCG00000004472 1 87290826 87329716
ENSSSCG00000053341 1 87347418 87495090
ENSSSCG00000057583 1 87739380 87745701
ENSSSCG00000052774 1 87781768 87786664
ENSSSCG00000057027 1 87963709 87967078
ENSSSCG00000059851 1 88049398 88054543
ENSSSCG00000034152 1 88189903 88399137
ENSSSCG00000054079 1 88513966 88519311
ENSSSCG00000059005 1 88584885 88589869
ENSSSCG00000004475 1 88596237 88601757
ENSSSCG00000058104 1 89364399 89371227
ENSSSCG00000004477 1 89836050 89987397
ENSSSCG00000004478 1 89992866 90137734
ENSSSCG00000051809 1 90160749 90166991
ENSSSCG00000020702 1 90167944 90299924
ENSSSCG00000019589 1 90188271 90188438
ENSSSCG00000024138 1 90242180 90242277
ENSSSCG00000004479 1 90427659 90638550
ENSSSCG00000061057 1 90642306 90648740
ENSSSCG00000033155 1 90650560 90688002
ENSSSCG00000055281 1 90688123 90691254
ENSSSCG00000004480 1 90696698 90703409
ENSSSCG00000004484 1 90744612 90875118
ENSSSCG00000057604 1 90800927 90801030
ENSSSCG00000053516 1 91048420 91058773
ENSSSCG00000061232 1 91103958 91109027
ENSSSCG00000057117 1 91639160 91646029
ENSSSCG00000060677 1 91909358 91915959
ENSSSCG00000058081 1 91981837 91988088
ENSSSCG00000052466 1 91992500 92001152
ENSSSCG00000004485 1 92054821 92286730
ENSSSCG00000004486 1 92286841 92342776
ENSSSCG00000004489 1 92421230 92425044
ENSSSCG00000004487 1 92447164 92483236
ENSSSCG00000021383 1 92483327 92504307
ENSSSCG00000033160 1 92951121 92952053
ENSSSCG00000059924 1 92976076 92977077
ENSSSCG00000055610 1 93019988 93020917
ENSSSCG00000052345 1 93045974 93046903
ENSSSCG00000031966 1 93111777 93112715
ENSSSCG00000005790 1 93149390 93150316
ENSSSCG00000053538 1 93349315 93354456
ENSSSCG00000053609 1 93651183 93656662
ENSSSCG00000008882 1 93868758 93869355
ENSSSCG00000040747 1 93897884 93897985
ENSSSCG00000004490 1 94295851 94663017
ENSSSCG00000045948 1 94397372 94402481
ENSSSCG00000053047 1 94689243 94696268
ENSSSCG00000062247 1 94724286 94729395
ENSSSCG00000060243 1 95162795 95168411
ENSSSCG00000055581 1 95238321 95244751
ENSSSCG00000004491 1 95255632 95320542
ENSSSCG00000004492 1 95355016 95381489
ENSSSCG00000004493 1 95475438 95492709
ENSSSCG00000021072 1 95498720 95616755
ENSSSCG00000060601 1 95631456 95727782
ENSSSCG00000004499 1 95733090 95750841
ENSSSCG00000004498 1 95756267 95780758
ENSSSCG00000004500 1 95809188 95895020
ENSSSCG00000056498 1 95895452 95899290
ENSSSCG00000004502 1 95950746 96066928
ENSSSCG00000057366 1 96067134 96072522
ENSSSCG00000004503 1 96080824 96276992
ENSSSCG00000032053 1 96297034 96375868
ENSSSCG00000056811 1 96414165 96417361
ENSSSCG00000034730 1 96441676 96545780
ENSSSCG00000022643 1 96566848 96676519
ENSSSCG00000005771 1 96671793 96729441
ENSSSCG00000060420 1 96740584 96763838
ENSSSCG00000039669 1 96764637 96765128
ENSSSCG00000005767 1 96803098 96844492
ENSSSCG00000060806 1 96886166 96891174
ENSSSCG00000059607 1 96903801 96910514
ENSSSCG00000004505 1 97415716 97511357
ENSSSCG00000028076 1 97610694 98015089
ENSSSCG00000062617 1 98084356 98087005
ENSSSCG00000004506 1 98133342 98456433
ENSSSCG00000004507 1 98514267 98542382
ENSSSCG00000004508 1 98638339 99024642
ENSSSCG00000034415 1 99034992 99043165
ENSSSCG00000035007 1 99044071 99048410
ENSSSCG00000030194 1 99045184 99045247
ENSSSCG00000028329 1 99046422 99046487
ENSSSCG00000024372 1 99047294 99047358
ENSSSCG00000004509 1 99081938 99110874
ENSSSCG00000054029 1 99111971 99116796
ENSSSCG00000057248 1 99182991 99187878
ENSSSCG00000004510 1 99284140 99311321
ENSSSCG00000020045 1 99311561 99311706
ENSSSCG00000020491 1 99311788 99311870
ENSSSCG00000004511 1 99418449 99810139
ENSSSCG00000049462 1 99730475 99734961
ENSSSCG00000045942 1 99742869 99747458
ENSSSCG00000061513 1 99841653 99844736
ENSSSCG00000041158 1 99841672 99845809
ENSSSCG00000055973 1 99850562 99900136
ENSSSCG00000004516 1 99900801 99917323
ENSSSCG00000004517 1 99934497 99940130
ENSSSCG00000004518 1 99976485 99993462
ENSSSCG00000004520 1 100107935 100288936
ENSSSCG00000058904 1 100334802 100336790
ENSSSCG00000004521 1 100343462 100368354
ENSSSCG00000004522 1 100419760 100476733
ENSSSCG00000062205 1 100477372 100481460
ENSSSCG00000055237 1 100478227 100481442
ENSSSCG00000024479 1 100514760 100535993
ENSSSCG00000019329 1 100560349 100560530
ENSSSCG00000004524 1 100589850 100628029
ENSSSCG00000061702 1 100639964 100645352
ENSSSCG00000034427 1 100676660 100699403
ENSSSCG00000048066 1 100711234 100715569
ENSSSCG00000055410 1 100711686 100715760
ENSSSCG00000055877 1 100778062 100781663
ENSSSCG00000047971 1 100964397 100967909
ENSSSCG00000059417 1 101046867 101052337
ENSSSCG00000062827 1 101086350 101089374
ENSSSCG00000061920 1 101390813 101393919
ENSSSCG00000052858 1 101513776 101519310
ENSSSCG00000052126 1 101686284 101692078
ENSSSCG00000040836 1 101846100 103083096
ENSSSCG00000052730 1 103283405 103288300
ENSSSCG00000059279 1 103411305 103416871
ENSSSCG00000043320 1 103504321 103508072
ENSSSCG00000059580 1 103637073 103643445
ENSSSCG00000059979 1 103647376 103651140
ENSSSCG00000004528 1 103735192 103752402
ENSSSCG00000004529 1 103794281 103824644
ENSSSCG00000004530 1 103835251 103860172
ENSSSCG00000004531 1 103861246 103887284
ENSSSCG00000054682 1 103901055 103905076
ENSSSCG00000038606 1 103906063 103922190
ENSSSCG00000041749 1 103946742 103947489
ENSSSCG00000042812 1 104095036 104124555
ENSSSCG00000035243 1 104241571 104417084
ENSSSCG00000004534 1 104424001 104474489
ENSSSCG00000055844 1 104715528 104718706
ENSSSCG00000004535 1 104719151 105079919
ENSSSCG00000004537 1 105973641 106013574
ENSSSCG00000004538 1 106036029 106411724
ENSSSCG00000053868 1 106461608 106466876
ENSSSCG00000051952 1 106484141 106489205
ENSSSCG00000049680 1 106635957 106641163
ENSSSCG00000057953 1 106640291 106643986
ENSSSCG00000038971 1 106683562 106696300
ENSSSCG00000004540 1 106751738 106799607
ENSSSCG00000059577 1 106804736 106807917
ENSSSCG00000004541 1 106854011 106898591
ENSSSCG00000033063 1 106885204 106886240
ENSSSCG00000004542 1 106911277 106933118
ENSSSCG00000057874 1 106933269 106963960
ENSSSCG00000004543 1 106970640 107001564
ENSSSCG00000004544 1 107011547 107036347
ENSSSCG00000004545 1 107094123 107135517
ENSSSCG00000037998 1 107108531 107109597
ENSSSCG00000004547 1 107186288 107218532
ENSSSCG00000004548 1 107218657 107227168
ENSSSCG00000004549 1 107259351 107296524
ENSSSCG00000051803 1 107308703 107313490
ENSSSCG00000004550 1 107325191 107339309
ENSSSCG00000004551 1 107340542 107583273
ENSSSCG00000004552 1 107588492 107654639
ENSSSCG00000004554 1 107659509 107670954
ENSSSCG00000004558 1 107690065 107884045
ENSSSCG00000034137 1 107886658 107893253
ENSSSCG00000037275 1 107891699 107897529
ENSSSCG00000042703 1 107903741 107949923
ENSSSCG00000047502 1 107937673 107942224
ENSSSCG00000034124 1 107951646 107969298
ENSSSCG00000058109 1 107972409 107975521
ENSSSCG00000021588 1 107997293 108132781
ENSSSCG00000004561 1 108205580 108403862
ENSSSCG00000038786 1 108408995 108411768
ENSSSCG00000040895 1 108414815 108415163
ENSSSCG00000028737 1 108415703 108515447
ENSSSCG00000051882 1 108532832 108536976
ENSSSCG00000059505 1 108560112 108561244
ENSSSCG00000004565 1 108649271 108710651
ENSSSCG00000032949 1 108730298 108763401
ENSSSCG00000026571 1 108772851 108840227
ENSSSCG00000059248 1 108841009 108844861
ENSSSCG00000023158 1 108881552 108890283
ENSSSCG00000004569 1 108909693 108924511
ENSSSCG00000059569 1 108983443 108986978
ENSSSCG00000004570 1 108986986 109020035
ENSSSCG00000055636 1 109204972 109208104
ENSSSCG00000024088 1 109208672 109584727
ENSSSCG00000018544 1 109225386 109225470
ENSSSCG00000046767 1 109615130 109617806
ENSSSCG00000055870 1 109668726 109669067
ENSSSCG00000052465 1 109760159 109760265
ENSSSCG00000062745 1 109821504 109825247
ENSSSCG00000004572 1 109825438 109827175
ENSSSCG00000035016 1 109826052 109826405
ENSSSCG00000004573 1 109918697 109923168
ENSSSCG00000036431 1 109931264 110104241
ENSSSCG00000046421 1 110145303 110647311
ENSSSCG00000043256 1 110239965 110242312
ENSSSCG00000054830 1 110344814 110351721
